,PostalCode,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
2340,M4R,"North Toronto West,  Lawrence Park",43.6534817,-79.38393470000001,M Square Coffee Co,43.65121797253777,-79.38355459932247,Coffee Shop
2341,M4R,"North Toronto West,  Lawrence Park",43.6534817,-79.38393470000001,Crepe Delicious,43.654536488277245,-79.38088885547485,Fast Food Restaurant
2342,M4R,"North Toronto West,  Lawrence Park",43.6534817,-79.38393470000001,SEPHORA,43.6535272,-79.3801543,Cosmetics Shop
2343,M4R,"North Toronto West,  Lawrence Park",43.6534817,-79.38393470000001,UNIQLO ユニクロ,43.65591027779457,-79.38064099181345,Clothing Store
2344,M4R,"North Toronto West,  Lawrence Park",43.6534817,-79.38393470000001,Nordstrom,43.655041,-79.3809665,Clothing Store
2345,M4R,"North Toronto West,  Lawrence Park",43.6534817,-79.38393470000001,Four Seasons Centre for the Performing Arts,43.650592,-79.385806,Concert Hall
2346,M4R,"North Toronto West,  Lawrence Park",43.6534817,-79.38393470000001,Danish Pastry House,43.654574,-79.38074,Bakery
2347,M4R,"North Toronto West,  Lawrence Park",43.6534817,-79.38393470000001,Roots,43.65361341708363,-79.38024401664734,Clothing Store
2348,M4R,"North Toronto West,  Lawrence Park",43.6534817,-79.38393470000001,MUJI,43.656024,-79.383284,Miscellaneous Shop
2349,M4R,"North Toronto West,  Lawrence Park",43.6534817,-79.38393470000001,DoubleTree by Hilton,43.6546083,-79.3859415,Hotel
2350,M4R,"North Toronto West,  Lawrence Park",43.6534817,-79.38393470000001,Trattoria Mercatto,43.65445314470199,-79.3809741075674,Italian Restaurant
2351,M4R,"North Toronto West,  Lawrence Park",43.6534817,-79.38393470000001,Apple Eaton Centre,43.6529455,-79.3806448,Electronics Store
2352,M4R,"North Toronto West,  Lawrence Park",43.6534817,-79.38393470000001,The Keg Steakhouse + Bar - York Street,43.64998659318569,-79.38410336664538,Restaurant
2353,M4R,"North Toronto West,  Lawrence Park",43.6534817,-79.38393470000001,Hudson's Bay,43.652039815876805,-79.38039146122816,Department Store
2354,M4R,"North Toronto West,  Lawrence Park",43.6534817,-79.38393470000001,Ed Mirvish Theatre,43.655101567321054,-79.37976762131545,Theater
2355,M4R,"North Toronto West,  Lawrence Park",43.6534817,-79.38393470000001,Red Lobster,43.656328,-79.383621,Seafood Restaurant
2356,M4R,"North Toronto West,  Lawrence Park",43.6534817,-79.38393470000001,Bulldog On The Block,43.65065218852629,-79.38414092873634,Coffee Shop
2357,M4R,"North Toronto West,  Lawrence Park",43.6534817,-79.38393470000001,John & Sons Oyster House,43.65065642537144,-79.38161285228475,Seafood Restaurant
2358,M4R,"North Toronto West,  Lawrence Park",43.6534817,-79.38393470000001,Rosalinda,43.650252483069295,-79.38515575620075,Vegetarian / Vegan Restaurant
2359,M4R,"North Toronto West,  Lawrence Park",43.6534817,-79.38393470000001,Richmond Station,43.65156872562108,-79.37926594000328,American Restaurant
2360,M4R,"North Toronto West,  Lawrence Park",43.6534817,-79.38393470000001,Elgin And Winter Garden Theatres,43.653393796019586,-79.3785073962175,Theater
2361,M4R,"North Toronto West,  Lawrence Park",43.6534817,-79.38393470000001,HomeSense,43.6530533,-79.3794496,Furniture / Home Store
2362,M4R,"North Toronto West,  Lawrence Park",43.6534817,-79.38393470000001,Yonge-Dundas Square,43.65605389742188,-79.38049504264389,Plaza
2363,M4R,"North Toronto West,  Lawrence Park",43.6534817,-79.38393470000001,Assembly Chef's Hall,43.650578865093934,-79.3834119303614,Food Court
2364,M4R,"North Toronto West,  Lawrence Park",43.6534817,-79.38393470000001,Samsung Experience Store (Eaton Centre),43.65564777812532,-79.3810108074576,Electronics Store
2365,M4R,"North Toronto West,  Lawrence Park",43.6534817,-79.38393470000001,Silver Snail Comics,43.65703137958407,-79.38140310220501,Comic Shop
2366,M4R,"North Toronto West,  Lawrence Park",43.6534817,-79.38393470000001,Tangerine Café,43.653936903308185,-79.37972202364307,Bank
2367,M4R,"North Toronto West,  Lawrence Park",43.6534817,-79.38393470000001,Disney Store,43.654248,-79.381232,Toy / Game Store
2368,M4R,"North Toronto West,  Lawrence Park",43.6534817,-79.38393470000001,Solei Tanning Salon,43.654734082347616,-79.38024826065258,Tanning Salon
2369,M4R,"North Toronto West,  Lawrence Park",43.6534817,-79.38393470000001,Uncle Tetsu's Cheesecake (Uncle Tetsu's Japanese Cheesecake),43.65606287245643,-79.38369472446465,Dessert Shop
2370,M4R,"North Toronto West,  Lawrence Park",43.6534817,-79.38393470000001,Boxcar Social Temperance,43.65055725249405,-79.38195634640063,Bar
2371,M4R,"North Toronto West,  Lawrence Park",43.6534817,-79.38393470000001,Topshop,43.65225092432807,-79.3802210071282,Women's Store
2372,M4R,"North Toronto West,  Lawrence Park",43.6534817,-79.38393470000001,The Queen and Beaver Public House,43.65747228208784,-79.38352412327917,Gastropub
2373,M4R,"North Toronto West,  Lawrence Park",43.6534817,-79.38393470000001,Abercrombie & Fitch,43.65291548392747,-79.38049525090148,Clothing Store
2374,M4R,"North Toronto West,  Lawrence Park",43.6534817,-79.38393470000001,The Elm Tree Restaurant,43.65739749535259,-79.38376054171513,Modern European Restaurant
2375,M4R,"North Toronto West,  Lawrence Park",43.6534817,-79.38393470000001,Jazz Bistro,43.65567828473835,-79.37927565514764,Music Venue
2376,M4R,"North Toronto West,  Lawrence Park",43.6534817,-79.38393470000001,Blaze Pizza,43.656518,-79.380015,Pizza Place
2377,M4R,"North Toronto West,  Lawrence Park",43.6534817,-79.38393470000001,Hy's Steakhouse,43.649504756476944,-79.38291850488223,Steakhouse
2378,M4R,"North Toronto West,  Lawrence Park",43.6534817,-79.38393470000001,Adelaide Club Toronto,43.64927944291712,-79.38192123284551,Gym / Fitness Center
2379,M4R,"North Toronto West,  Lawrence Park",43.6534817,-79.38393470000001,Ruth's Chris Steak House,43.6499174,-79.3857238,Steakhouse
2380,M4R,"North Toronto West,  Lawrence Park",43.6534817,-79.38393470000001,Magic Tailor,43.65374158228865,-79.37974523881418,Clothing Store
2381,M4R,"North Toronto West,  Lawrence Park",43.6534817,-79.38393470000001,JOEY Eaton Centre,43.6560936540828,-79.38187792357716,New American Restaurant
2382,M4R,"North Toronto West,  Lawrence Park",43.6534817,-79.38393470000001,Cactus Club Cafe,43.6495520142626,-79.38167072512041,American Restaurant
2383,M4R,"North Toronto West,  Lawrence Park",43.6534817,-79.38393470000001,Hilton,43.6499459,-79.385479,Hotel
2384,M4R,"North Toronto West,  Lawrence Park",43.6534817,-79.38393470000001,Toronto PATH System,43.64990340698978,-79.3830527039004,General Travel
2385,M4R,"North Toronto West,  Lawrence Park",43.6534817,-79.38393470000001,American Eagle Store,43.653293309881676,-79.38008770373992,Clothing Store
2386,M4R,"North Toronto West,  Lawrence Park",43.6534817,-79.38393470000001,Cafe Plenty,43.65457125894357,-79.38944976536852,Café
2387,M4R,"North Toronto West,  Lawrence Park",43.6534817,-79.38393470000001,The Chase,43.650951982093595,-79.37942201983014,New American Restaurant
2388,M4R,"North Toronto West,  Lawrence Park",43.6534817,-79.38393470000001,Ted Baker,43.65284284567131,-79.38032491863406,Clothing Store
2389,M4R,"North Toronto West,  Lawrence Park",43.6534817,-79.38393470000001,KAKA,43.65745745164475,-79.38419169987876,Japanese Restaurant
2390,M4R,"North Toronto West,  Lawrence Park",43.6534817,-79.38393470000001,deKEFIR,43.65043319523819,-79.37939324949957,Ice Cream Shop
2391,M4R,"North Toronto West,  Lawrence Park",43.6534817,-79.38393470000001,Paramount Fine Foods,43.65502870847598,-79.38024513018975,Middle Eastern Restaurant
2392,M4R,"North Toronto West,  Lawrence Park",43.6534817,-79.38393470000001,Eaton Centre Fountain,43.65366112275937,-79.37978736281504,Plaza
2393,M4R,"North Toronto West,  Lawrence Park",43.6534817,-79.38393470000001,The Senator Restaurant,43.65564091455335,-79.37919882575557,Diner
2394,M4R,"North Toronto West,  Lawrence Park",43.6534817,-79.38393470000001,Spring Sushi,43.656252529816086,-79.38065954471074,Sushi Restaurant
2395,M4R,"North Toronto West,  Lawrence Park",43.6534817,-79.38393470000001,Booster Juice,43.65265752,-79.37845927,Smoothie Shop
2396,M4R,"North Toronto West,  Lawrence Park",43.6534817,-79.38393470000001,Planta Queen,43.650622,-79.388154,Vegetarian / Vegan Restaurant
2397,M4R,"North Toronto West,  Lawrence Park",43.6534817,-79.38393470000001,Tokyo Smoke,43.65723,-79.38087,Coffee Shop
2398,M4R,"North Toronto West,  Lawrence Park",43.6534817,-79.38393470000001,Second Cup,43.65602745564191,-79.38057491935326,Coffee Shop
2399,M4R,"North Toronto West,  Lawrence Park",43.6534817,-79.38393470000001,Starbucks,43.650751,-79.388047,Coffee Shop
2400,M4R,"North Toronto West,  Lawrence Park",43.6534817,-79.38393470000001,Kojin,43.64939770725357,-79.38609106624851,Colombian Restaurant
2401,M4R,"North Toronto West,  Lawrence Park",43.6534817,-79.38393470000001,Leña,43.651722,-79.379205,Latin American Restaurant
2402,M4R,"North Toronto West,  Lawrence Park",43.6534817,-79.38393470000001,Sunset Grill,43.65166162378037,-79.3790751303271,Breakfast Spot
2403,M4R,"North Toronto West,  Lawrence Park",43.6534817,-79.38393470000001,Bay Adelaide Centre,43.650878539102386,-79.38000310739676,Office
2404,M4R,"North Toronto West,  Lawrence Park",43.6534817,-79.38393470000001,Starbucks,43.65446528594945,-79.37891894388453,Coffee Shop
2405,M4R,"North Toronto West,  Lawrence Park",43.6534817,-79.38393470000001,Momofuku Noodle Bar,43.6493658716176,-79.38621652451032,Noodle House
2406,M4R,"North Toronto West,  Lawrence Park",43.6534817,-79.38393470000001,Vans,43.654825509733335,-79.38024076741966,Shoe Store
2407,M4R,"North Toronto West,  Lawrence Park",43.6534817,-79.38393470000001,Urban Outfitters,43.65441107845698,-79.38005491917738,Clothing Store
2408,M4R,"North Toronto West,  Lawrence Park",43.6534817,-79.38393470000001,Jack Astor's Bar & Grill,43.65601939992059,-79.38032551379719,Restaurant
2409,M4R,"North Toronto West,  Lawrence Park",43.6534817,-79.38393470000001,Fran's,43.65426474929814,-79.37912005538317,Diner
2410,M4R,"North Toronto West,  Lawrence Park",43.6534817,-79.38393470000001,Freshii,43.649273084327184,-79.38374831204301,Salad Place
2411,M4R,"North Toronto West,  Lawrence Park",43.6534817,-79.38393470000001,Thai Island,43.64914597811404,-79.38379835292523,Thai Restaurant
2412,M4R,"North Toronto West,  Lawrence Park",43.6534817,-79.38393470000001,Fine Asian Bowl,43.6553866,-79.3803264,Vietnamese Restaurant
2413,M4R,"North Toronto West,  Lawrence Park",43.6534817,-79.38393470000001,Drake Mini Bar,43.649235,-79.384122,Bar
2414,M4R,"North Toronto West,  Lawrence Park",43.6534817,-79.38393470000001,EB Games,43.65529344166874,-79.38032812642462,Video Game Store
2415,M4R,"North Toronto West,  Lawrence Park",43.6534817,-79.38393470000001,Pantages Hotel & Spa,43.65449797039222,-79.37903488923283,Hotel
2416,M4R,"North Toronto West,  Lawrence Park",43.6534817,-79.38393470000001,Tim Hortons,43.65521249025681,-79.38006296753883,Coffee Shop
2417,M4R,"North Toronto West,  Lawrence Park",43.6534817,-79.38393470000001,Pantages Lounge & Bar,43.654493431269564,-79.3789996004105,Cocktail Bar
2418,M4R,"North Toronto West,  Lawrence Park",43.6534817,-79.38393470000001,Tim Hortons,43.6536897,-79.3783564,Coffee Shop
2419,M5R,"The Annex, North Midtown, Yorkville",43.670337700000005,-79.407117,Jean Sibelius Square,43.67142628683921,-79.40883090368688,Park
2420,M5R,"The Annex, North Midtown, Yorkville",43.670337700000005,-79.407117,Roti Cuisine of India,43.67461834990478,-79.40824866273744,Indian Restaurant
2421,M5R,"The Annex, North Midtown, Yorkville",43.670337700000005,-79.407117,Fresh on Bloor,43.66675488472059,-79.40349130034014,Vegetarian / Vegan Restaurant
2422,M5R,"The Annex, North Midtown, Yorkville",43.670337700000005,-79.407117,The Original Gyro Grill,43.66662059602154,-79.40554379665828,Greek Restaurant
2423,M5R,"The Annex, North Midtown, Yorkville",43.670337700000005,-79.407117,Fuwa Fuwa Japanese Pancakes,43.66587984725407,-79.40783968911445,Pastry Shop
2424,M5R,"The Annex, North Midtown, Yorkville",43.670337700000005,-79.407117,A Nerd's World,43.670040130615234,-79.41326141357422,Design Studio
2425,M5R,"The Annex, North Midtown, Yorkville",43.670337700000005,-79.407117,Real Thailand Restaurant,43.66655676709821,-79.40465745192407,Thai Restaurant
2426,M5R,"The Annex, North Midtown, Yorkville",43.670337700000005,-79.407117,BMV Books,43.66586,-79.406824,Bookstore
2427,M5R,"The Annex, North Midtown, Yorkville",43.670337700000005,-79.407117,Famoso Neapolitan Pizzeria,43.66619627664693,-79.40656418036734,Italian Restaurant
2428,M5R,"The Annex, North Midtown, Yorkville",43.670337700000005,-79.407117,COBS Bread,43.66622171718618,-79.40606647691668,Bakery
2429,M5R,"The Annex, North Midtown, Yorkville",43.670337700000005,-79.407117,Napoli Centrale,43.669391,-79.413028,Pizza Place
2430,M5R,"The Annex, North Midtown, Yorkville",43.670337700000005,-79.407117,Burrito Bandidos,43.66662530828417,-79.40552083714118,Burrito Place
2431,M5R,"The Annex, North Midtown, Yorkville",43.670337700000005,-79.407117,The Madison Avenue Pub,43.667946944171426,-79.40348638003233,Pub
2432,M5R,"The Annex, North Midtown, Yorkville",43.670337700000005,-79.407117,By the Way Cafe,43.66591829788256,-79.40752980847725,Middle Eastern Restaurant
2433,M5R,"The Annex, North Midtown, Yorkville",43.670337700000005,-79.407117,Crêpes à GoGo,43.666609329440774,-79.4040605788033,Creperie
2434,M5R,"The Annex, North Midtown, Yorkville",43.670337700000005,-79.407117,Miles Nadal Jewish Community Centre,43.66651909762614,-79.40387376211667,Gym
2435,M5R,"The Annex, North Midtown, Yorkville",43.670337700000005,-79.407117,Little Piggy's,43.666053,-79.406811,Korean Restaurant
2436,M5R,"The Annex, North Midtown, Yorkville",43.670337700000005,-79.407117,Krispy Kreme Doughnut Cafe,43.674732,-79.40773,Donut Shop
2437,M5R,"The Annex, North Midtown, Yorkville",43.670337700000005,-79.407117,MYMY Chicken,43.66610601324829,-79.40719485282898,Fried Chicken Joint
2438,M5R,"The Annex, North Midtown, Yorkville",43.670337700000005,-79.407117,ZA Pizzeria,43.665890904658724,-79.40769855113716,Pizza Place
2439,M5R,"The Annex, North Midtown, Yorkville",43.670337700000005,-79.407117,Greg's Ice Cream,43.666592244999656,-79.40414690375412,Ice Cream Shop
2440,M5R,"The Annex, North Midtown, Yorkville",43.670337700000005,-79.407117,The Grapefruit Moon,43.66966012931134,-79.41304823040744,Diner
2441,M5R,"The Annex, North Midtown, Yorkville",43.670337700000005,-79.407117,Aka Teppan,43.665979,-79.407231,Bistro
2442,M5R,"The Annex, North Midtown, Yorkville",43.670337700000005,-79.407117,Pita Q,43.666579198646446,-79.40420924964927,Falafel Restaurant
2443,M5R,"The Annex, North Midtown, Yorkville",43.670337700000005,-79.407117,St. Louis Bar and Grill,43.66623296658398,-79.40616712835838,Wings Joint
2444,M5R,"The Annex, North Midtown, Yorkville",43.670337700000005,-79.407117,Thai Basil Toronto,43.666037534116995,-79.40668084225634,Thai Restaurant
2445,M5R,"The Annex, North Midtown, Yorkville",43.670337700000005,-79.407117,Future Bistro,43.66585510724644,-79.40757842470467,Bistro
2446,M5R,"The Annex, North Midtown, Yorkville",43.670337700000005,-79.407117,Sweet Fantasies,43.66592898367811,-79.40736909169098,Ice Cream Shop
2447,M5R,"The Annex, North Midtown, Yorkville",43.670337700000005,-79.407117,Noah's Natural Food,43.666914516444635,-79.4034584375335,Grocery Store
2448,M5R,"The Annex, North Midtown, Yorkville",43.670337700000005,-79.407117,The Burger's Priest,43.666037985207765,-79.40791376289752,Fast Food Restaurant
2449,M5R,"The Annex, North Midtown, Yorkville",43.670337700000005,-79.407117,Pizzaiolo,43.66658007670739,-79.40430651805302,Pizza Place
2450,M5R,"The Annex, North Midtown, Yorkville",43.670337700000005,-79.407117,Subway,43.6659721968295,-79.40707516534292,Sandwich Place
2451,M5R,"The Annex, North Midtown, Yorkville",43.670337700000005,-79.407117,Kendal Park,43.67162404067188,-79.408636,Park
2452,M5R,"The Annex, North Midtown, Yorkville",43.670337700000005,-79.407117,Tim Hortons,43.66673367918365,-79.40431952476501,Coffee Shop
2453,M5R,"The Annex, North Midtown, Yorkville",43.670337700000005,-79.407117,Sakura,43.66604516022195,-79.40710132985494,Sushi Restaurant
2454,M5R,"The Annex, North Midtown, Yorkville",43.670337700000005,-79.407117,Kenzo Japanese Noodle House,43.666295458907825,-79.40600216294874,Ramen Restaurant
2455,M5R,"The Annex, North Midtown, Yorkville",43.670337700000005,-79.407117,Shoppers Drug Mart,43.666562,-79.405007,Pharmacy
2456,M5R,"The Annex, North Midtown, Yorkville",43.670337700000005,-79.407117,Second Cup (Miles Nadal JCC Fitness),43.66652744237173,-79.4038720660735,Coffee Shop
2457,M5R,"The Annex, North Midtown, Yorkville",43.670337700000005,-79.407117,Al Green Theatre,43.666547416558885,-79.40405281903008,Concert Hall
2458,M5R,"The Annex, North Midtown, Yorkville",43.670337700000005,-79.407117,Food Plus Market,43.674530236903806,-79.40714069959441,Convenience Store
2459,M5R,"The Annex, North Midtown, Yorkville",43.670337700000005,-79.407117,First And Last Coffee Shop,43.67432,-79.40945,Coffee Shop
2460,M5R,"The Annex, North Midtown, Yorkville",43.670337700000005,-79.407117,Stevens grocery,43.670221,-79.413181,Grocery Store
2461,M5R,"The Annex, North Midtown, Yorkville",43.670337700000005,-79.407117,Spadina & Bloor,43.666580834848936,-79.40396543628127,Intersection
2462,M5R,"The Annex, North Midtown, Yorkville",43.670337700000005,-79.407117,Dupont Subway Station,43.674801625474316,-79.40692140269694,Metro Station
2463,M6R,"Parkdale, Roncesvalles",43.64029220000001,-79.43729899898156,Tennessee Tavern,43.639971287347755,-79.4398742538202,Eastern European Restaurant
2464,M6R,"Parkdale, Roncesvalles",43.64029220000001,-79.43729899898156,Loga's Corner,43.64047789212785,-79.43588432996042,Tibetan Restaurant
2465,M6R,"Parkdale, Roncesvalles",43.64029220000001,-79.43729899898156,Skyline Restaurant,43.64095872321704,-79.43509991395402,Diner
2466,M6R,"Parkdale, Roncesvalles",43.64029220000001,-79.43729899898156,Himalayan Kitchen,43.640354,-79.43879,Tibetan Restaurant
2467,M6R,"Parkdale, Roncesvalles",43.64029220000001,-79.43729899898156,Mother India,43.64071776138551,-79.4362592512312,Indian Restaurant
